company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Hải Vân Limousine (xehue.vn),3.8 (321),Limousine 9 chỗ,21:15,• 251 Chương Dương (Đà Nẵng),,23:15,• 128 Nguyễn Trường Tộ (Hội An),2h,120.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.2,3.8,3.8,3.8,4.0,3.7,3.2
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,08:35,• Sân bay Đà Nẵng,,12:00,• Trung tâm thành phố Quảng Ngãi,3h25m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Diên Hồng (Đà Nẵng),4.8 (630),Giường nằm 43 chỗ,20:00,• Bến xe Trung tâm Đà Nẵng,,22:30,• Cổng Bến Xe Quảng Ngãi,2h30m,240.000đ,210.000đ,-12%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,08:30,• Văn phòng Đà Nẵng,,11:30,• VP Quảng Ngãi,3h,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,13:00,• Mega Market Đà Nẵng,,16:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,04:30,• VP Đà Nẵng,,07:30,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Tân Quang Dũng Limousine,4.1 (202),Limousine 34 giường VIP new,00:20,• Bến xe Đức Long,,03:30,• Bến xe Quảng Ngãi,3h10m,290.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.4,4.2,4.3,4.3,4.3,4.2,4.7
Minh Nguyên,4.4 (5),Ghế ngồi 7 chỗ,09:00,• VP Đà Nẵng,,12:00,• Cảng Sa Kỳ,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.4,4.9,4.4,4.9,4.4,4.4,
HM Happycar,4.6 (286),Limousine 24 phòng KL VIP,17:00,• 79 Nguyễn Tường Phổ (Đà Nẵng),,20:15,• Trạm Xăng Dầu Vương Sáu (Quảng Ngãi),3h15m,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.6,4.5,4.6,4.5,4.6,4.5,4.6
Tourist Măng Đen,4.4 (29),Limousine 9 chỗ,07:00,• Nội thành Đà Nẵng.,,11:00,• Thị Trấn Ba Tơ,4h,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.3,4.6,4.6,4.5,4.6,4.5,4.6
Mộc Thảo,4.6 (1698),Limousine 34 giường,08:00,• Bến xe khách Đà Nẵng.,,11:00,• DĐ Quảng Ngãi,3h,280.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.7,4.6,4.6,4.6,4.5,4.6,4.8
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,12:00,• VP Đà Nẵng,,15:30,• Trung tâm thành phố Quảng Ngãi,3h30m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,17:00,• Mega Market Đà Nẵng,,20:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,15:30,• VP Đà Nẵng,,18:30,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Ba Thanh Limousine,4.8 (81),Limousine 9 chỗ,12:00,• Văn phòng Đà Nẵng,,16:00,• VP Quảng Ngãi,4h,300.000đ,270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Tân Quang Dũng Limousine,4.1 (202),Limousine 34 giường VIP new,23:05,• Bến xe Đức Long,(13/11),02:05,• PETROLIMEX (Trạm Dừng Chân Tú Sơn 1),3h,279.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.4,4.2,4.3,4.3,4.3,4.2,4.7
Diên Hồng (Đà Nẵng),4.8 (630),Giường nằm 43 chỗ,20:00,• Bến xe Trung tâm Đà Nẵng,,23:15,• Đức Phổ (QL1A),3h15m,240.000đ,210.000đ,-12%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.8,4.8,4.8,4.7,4.7,4.7,4.9
HM Happycar,4.6 (286),Limousine 24 phòng KL VIP,21:15,• 79 Nguyễn Tường Phổ (Đà Nẵng),(13/11),00:30,• Trạm Xăng Dầu Vương Sáu (Quảng Ngãi),3h15m,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.6,4.5,4.6,4.5,4.6,4.5,4.6
Minh Nguyên,4.4 (5),Ghế ngồi 7 chỗ,05:30,• VP Đà Nẵng,,08:30,• Cảng Sa Kỳ,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.4,4.9,4.4,4.9,4.4,4.4,
Măng Diang Limousine,4.7 (32),Limousine 9 chỗ,06:00,• Văn phòng Đà Nẵng,,08:05,• Vincom Plaza Quảng Ngãi,2h5m,Từ 350.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.7,4.8,4.8,4.8,4.8,4.7,5.0
Mộc Thảo,4.6 (1698),Limousine 34 giường,18:00,• Bến xe khách Đà Nẵng.,,21:00,• DĐ Quảng Ngãi,3h,280.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.7,4.6,4.6,4.6,4.5,4.6,4.8
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,10:00,• Văn phòng Đà Nẵng,,13:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.7,3.7,4.0,3.7,3.3,4.0,
Vy Trần Car,2.8 (6),Ghế ngồi 7 chỗ,16:00,• VP Đà Nẵng,,18:20,• Bến Xe Quảng Ngãi,2h20m,250.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.2,4.1,3.9,3.7,3.7,4.1,3.0
Xe Limousine Vip,3.1 (170),Limousine giường phòng 21 chỗ (WC),20:30,• Bến xe Trung tâm Đà Nẵng,,23:40,• BX Quảng Ngãi,3h10m,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.3,2.7,3.0,3.2,3.7,2.9,
Hồng Sơn (Phú Yên),4.2 (1519),Limousine giường nằm 34 chỗ,19:30,• Bến xe trung tâm Đà Nẵng,,22:30,• Đối diện BX Quảng Ngãi,3h,280.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,4.5,4.3,4.4,4.2,4.4,4.2,4.4
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,08:05,• Sân bay Đà Nẵng,,11:30,• Trung tâm thành phố Quảng Ngãi,3h25m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,14:00,• Mega Market Đà Nẵng,,17:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,11:30,• VP Đà Nẵng,,15:00,• Trung tâm thành phố Quảng Ngãi,3h30m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,04:00,• VP Đà Nẵng,,07:30,• Trung tâm thành phố Quảng Ngãi,3h30m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,09:00,• Văn phòng Đà Nẵng,,12:00,• VP Quảng Ngãi,3h,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,08:30,• VP Đà Nẵng,,11:30,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Ba Thanh Limousine,4.8 (81),Limousine 9 chỗ,15:00,• Văn phòng Đà Nẵng,,19:00,• VP Quảng Ngãi,4h,300.000đ,270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,19:00,• Văn phòng Đà Nẵng,,22:00,• VP Quảng Ngãi,3h,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,18:00,• VP Đà Nẵng,,21:00,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,04:00,• Văn phòng Đà Nẵng,,07:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.7,3.7,4.0,3.7,3.3,4.0,
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,12:00,• Văn phòng Đà Nẵng,,15:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.7,3.7,4.0,3.7,3.3,4.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,17:30,• VP Đà Nẵng,,20:30,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,12:00,• Mega Market Đà Nẵng,,15:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,19:00,• Văn phòng Đà Nẵng,,21:55,• VP Quảng Ngãi,2h55m,Từ 330.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.7,3.7,4.0,3.7,3.3,4.0,
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,18:00,• Mega Market Đà Nẵng,,21:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,13:00,• VP Đà Nẵng,,16:30,• Trung tâm thành phố Quảng Ngãi,3h30m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,12:30,• VP Đà Nẵng,,16:00,• Trung tâm thành phố Quảng Ngãi,3h30m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,09:30,• VP Đà Nẵng,,13:00,• Trung tâm thành phố Quảng Ngãi,3h30m,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,11:30,• Văn phòng Đà Nẵng,,14:30,• VP Quảng Ngãi,3h,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Ba Thanh Limousine,4.8 (81),Limousine 9 chỗ,06:00,• Văn phòng Đà Nẵng,,10:00,• VP Quảng Ngãi,4h,300.000đ,270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,07:30,• Văn phòng Đà Nẵng,,10:30,• VP Quảng Ngãi,3h,300.000đ,Từ 270.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,15:00,• Văn phòng Đà Nẵng,,18:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.7,3.7,4.0,3.7,3.3,4.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,14:30,• VP Đà Nẵng,,17:30,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,15:00,• VP Đà Nẵng,,18:00,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,16:30,• VP Đà Nẵng,,19:30,• VP Quảng Ngãi,3h,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,5.0,
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,13:00,• Văn phòng Đà Nẵng,,16:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.7,3.7,4.0,3.7,3.3,4.0,
Vy Trần Car,2.8 (6),Ghế ngồi 7 chỗ,12:00,• VP Đà Nẵng,,14:20,• Bến Xe Quảng Ngãi,2h20m,250.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.2,4.1,3.9,3.7,3.7,4.1,3.0
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,08:00,• Mega Market Đà Nẵng,,11:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Vy Trần Car,2.8 (6),Ghế ngồi 7 chỗ,06:00,• VP Đà Nẵng,,08:20,• Bến Xe Quảng Ngãi,2h20m,250.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.2,4.1,3.9,3.7,3.7,4.1,3.0
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,14:00,• Văn phòng Đà Nẵng,,17:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.7,3.7,4.0,3.7,3.3,4.0,
Vy Trần Car,2.8 (6),Ghế ngồi 7 chỗ,13:00,• VP Đà Nẵng,,15:20,• Bến Xe Quảng Ngãi,2h20m,250.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,3.2,4.1,3.9,3.7,3.7,4.1,3.0
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,07:00,• Mega Market Đà Nẵng,,10:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Khánh Hà Tourist,5 (7),Ghế ngồi 7 chỗ,06:00,• Mega Market Đà Nẵng,,09:00,• VP Quảng Ngãi,3h,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Ngãi,5.0,5.0,5.0,5.0,5.0,4.4,5.0
Cúc Tùng Limousine,4.5 (1753),Limousine giường nằm 21 chỗ,20:15,• Bến xe trung tâm Đà Nẵng,(13/11),07:05,• Văn Phòng Nha Trang,10h50m,503.000đ,Từ 350.000đ,-30%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.5,4.5,4.5,4.5,4.5,4.5,4.8
Cúc Tùng,3.8 (2849),Limousine giường nằm đơn 21 chỗ (WC),20:30,• Bến xe trung tâm Đà Nẵng,(13/11),07:45,• Văn Phòng Nha Trang,11h15m,503.000đ,Từ 330.000đ,-34%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1
Liên Hưng,4 (13070),Limousine 34 giường (mới),19:00,• Bến xe trung tâm Đà Nẵng,(13/11),06:15,• Văn Phòng Diên Toàn,11h15m,360.000đ,300.000đ,-17%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3
Hà Linh NT,4 (114),Limousine 22 Phòng Đơn,19:00,• Bến xe trung tâm Đà Nẵng,(13/11),04:15,• Văn phòng Nha Trang,9h15m,580.000đ,400.000đ,-31%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,4.0,4.1,4.1,3.8,3.9,4.6
Hạnh Cafe - Hà Phương Limousine,4.4 (7450),Giường nằm 41 chỗ,15:30,• Vp Đà Nẵng,(13/11),07:00,• Văn phòng 106 Phong Châu,15h30m,330.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Tân Quang Dũng,3.8 (2381),Limousine 24 Phòng Đôi,19:30,• Văn Phòng Đà Nẵng,(13/11),04:00,• Bến Xe Phía Bắc Nha Trang,8h30m,Từ 700.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.0,4.0,3.9,3.8,4.3
Việt Lào (Đà Nẵng),4.5 (80),Limousine 24 Phòng,17:30,• Văn phòng Hải Châu,(13/11),04:00,• VP Nha Trang,10h30m,550.000đ,Từ 440.000đ,-20%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.7,4.5,4.6,4.6,4.7,4.6,4.7
HM Happycar,4.6 (286),Limousine 24 phòng KL VIP,21:15,• 79 Nguyễn Tường Phổ (Đà Nẵng),(13/11),07:15,• Siêu thị Co.opmart Nha Trang (Khánh Hòa),10h,Từ 500.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.6,4.5,4.6,4.5,4.6,4.5,4.6
Đình Nhân,4 (714),Limousine 32 Phòng (WC),08:30,• VP Đà Nẵng,,17:30,• Ngã 3 Thành,9h,550.000đ,450.000đ,-18%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.1,4.2,4.0,4.0,4.0,4.3
Tân Kim Chi,4.4 (3754),Limousine giường phòng 22 chỗ (CABIN) (WC),19:00,"• 46 Nam Trân,Đà Nẵng",(13/11),05:15,• Quán nước Thanh Thư,10h15m,700.000đ,Từ 600.000đ,-14%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.5,4.4,4.5,4.4,4.5,4.4,4.6
Cúc Tùng,3.8 (2849),Limousine giường nằm đơn 21 chỗ (WC),19:00,• Bến xe trung tâm Đà Nẵng,(13/11),06:45,• Văn Phòng Nha Trang,11h45m,589.000đ,Từ 330.000đ,-44%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1
Cúc Tùng Limousine,4.5 (1753),Limousine giường nằm 21 chỗ,20:15,• Bến xe trung tâm Đà Nẵng,(13/11),06:00,• Bến Xe Phía Bắc Nha Trang,9h45m,503.000đ,Từ 350.000đ,-30%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.5,4.5,4.5,4.5,4.5,4.5,4.8
Liên Hưng,4 (13070),Limousine 21 phòng đơn (WC),19:30,• Bến xe trung tâm Đà Nẵng,(13/11),06:00,• Văn Phòng Diên Toàn,10h30m,490.000đ,Từ 350.000đ,-29%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.2,4.3,4.1,4.0,3.9,4.3
Hà Linh NT,4 (114),Limousine 32 Phòng Đơn (WC),17:00,• Bến xe trung tâm Đà Nẵng,(13/11),02:15,• Văn phòng Nha Trang,9h15m,370.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,4.0,4.1,4.1,3.8,3.9,4.6
Việt Lào (Đà Nẵng),4.5 (80),Limousine 24 Phòng,17:15,• Văn phòng bãi xe Việt Lào,(13/11),04:00,• VP Nha Trang,10h45m,550.000đ,Từ 440.000đ,-20%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.7,4.5,4.6,4.6,4.7,4.6,4.7
HM Happycar,4.6 (286),Limousine 24 phòng KL VIP,17:00,• 79 Nguyễn Tường Phổ (Đà Nẵng),(13/11),03:00,• Siêu thị Co.opmart Nha Trang (Khánh Hòa),10h,Từ 500.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.6,4.5,4.6,4.5,4.6,4.5,4.6
Tân Quang Dũng,3.8 (2381),Limousine 32 phòng (WC),11:00,• Văn Phòng Đà Nẵng,,22:30,• Ngã 3 Thành,11h30m,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.0,4.0,3.9,3.8,4.3
An Phú Travel (Đà Lạt),4.2 (1100),Limousine 36 Phòng,16:30,• Cửa hàng Xăng Dầu Hòa Khánh 16,(13/11),02:59,• Siêu thị Co.opmart Nha Trang,10h29m,Từ 400.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.3,4.4,4.3,4.2,4.2,4.9
An Phú Travel (Đà Lạt),4.2 (1100),Limousine 24 Phòng Đôi,19:30,• 01 Tú Mỡ,(13/11),05:29,• Siêu thị Co.opmart Nha Trang,9h59m,600.000đ,Từ 550.000đ,-8%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.3,4.3,4.4,4.3,4.2,4.2,4.9
Tân Kim Chi,4.4 (3754),Limousine giường phòng 22 chỗ (CABIN) (WC),18:00,"• 46 Nam Trân,Đà Nẵng",(13/11),04:15,• Quán nước Thanh Thư,10h15m,700.000đ,Từ 600.000đ,-14%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.5,4.4,4.5,4.4,4.5,4.4,4.6
Quang Dũng VIP Limousine,3.7 (911),Giường phòng 32 chỗ (Có WC),11:10,• Văn Phòng Đà Nẵng,,21:00,• Văn phòng Nha Trang,9h50m,500.000đ,450.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.0,3.7,3.8,3.8,3.8,3.6,4.4
Quang Hạnh (NT),3.6 (366),Limousine 22 phòng đơn (WC),18:00,• Bến Xe Trung Tâm Đà Nẵng,(13/11),04:10,• Văn Phòng Nha Trang,10h10m,400.000đ,Từ 390.000đ,-2%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.7,3.9,3.9,3.8,3.6,3.6
Quang Hạnh,3.4 (1241),Limousine 22 phòng đơn (WC),18:30,• Bến xe trung tâm Đà Nẵng,(13/11),05:30,• VP Nha Trang,11h,400.000đ,Từ 350.000đ,-12%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,3.8,3.5,3.7,3.5,3.4,3.3,4.2
Xe Limousine Vip,3.1 (170),Limousine giường phòng 21 chỗ (WC),20:30,• Bến xe Trung tâm Đà Nẵng,(13/11),07:20,• Bến xe Phía Nam Nha Trang,10h50m,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,3.3,2.7,3.0,3.2,3.7,2.9,
Cát Thiên Hải Limousine,2.8 (615),Limousine giường nằm 24 chỗ,11:59,• Bến xe Trung Tâm Đà Nẵng,,22:29,• Văn phòng Nha Trang,10h30m,799.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,3.5,2.7,2.8,3.2,3.0,2.6,2.9
The Queen Tourist,3 (61),Limousine 22 Phòng,17:30,• VP Đà Nẵng,(13/11),03:45,• VP Nha Trang,10h15m,580.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,3.0,2.7,2.5,2.9,2.5,2.5,5.0
Mai Quyên,3.7 (87),Limousine 34 Phòng,05:30,• Bến xe trung tâm Đà Nẵng,,15:30,• Ngã 3 Thành,10h,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.2,3.8,3.9,4.0,3.8,3.7,4.5
Thuận Hưng Travel,3.2 (272),Limousine 24 cabin,08:15,• Đà Nẵng - Ngã  3 Túy Loan,,16:15,• Bến xe phía Bắc (Nha Trang),8h,600.000đ,500.000đ,-17%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,3.7,3.2,3.3,3.4,3.4,3.2,3.9
An Bình (Quảng Bình),2.8 (22),Giường nằm 40 chỗ,13:00,• Cây xăng 21 Đà Nẵng,,22:30,• Nha Trang,9h30m,600.000đ,550.000đ,-8%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,3.7,2.8,2.9,3.2,2.6,2.7,1.0
Phi Long (Mậu Hường),3.3 (43),Giường nằm 40 chỗ,11:50,• Ngã 3 Túy Loan (Cây xăng 21),,21:55,• Ngã 3 Thành,10h5m,550.000đ,,,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.2,3.6,3.8,3.7,3.2,3.4,
Cúc Tùng,3.8 (2849),Limousine giường nằm đơn 21 chỗ (WC),20:30,• Bến xe trung tâm Đà Nẵng,(13/11),06:30,• Bến xe Phía Bắc Nha Trang,10h,503.000đ,Từ 330.000đ,-34%,"T4, 12/11/2025",Đà Nẵng,Nha Trang - Khánh Hòa,4.1,3.9,4.1,4.0,3.9,3.8,4.1
